personIdExternal;positionEntryDate;managerId;emplStatus;employeeStatus;emplClass;employeeClass;emplmType;employmentType;division;location;company;jobTitle;event;eventReason;position;businessUnit;startDate;endDate;userId
"Wallopt";"null";"Apichartl";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Thailand";"Quality Assurance Manager";"Data Change";"DATACHG";"3000259";"PRODS";"2015-01-01";"2050-04-20";"Wallopt"
"Wanwipan";"null";"Chanchanab";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Thailand";"VP Procurement";"Pay Rate Change";"PAYOTH";"3000252";"PRODS";"2017-01-01";"2050-04-20";"Wanwipan"
"Aphiratc";"null";"Chanchanab";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Thailand";"VP Maintenance";"Data Change";"DATACHG";"3000256";"PRODS";"2015-01-01";"2050-04-20";"Aphiratc"
"Amaraphornc";"null";"Chanchanab";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Thailand";"Executive Assistant";"Data Change";"DATACHG";"3000255";"PRODS";"2015-01-01";"2050-04-20";"Amaraphornc"
"glee";"null";"AlexC";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"SVP Operations & Maintenance";"Transfer";"TransNoPay";"3000242";"PRODS";"2015-01-01";"2050-04-20";"glee"
"jreyes";"null";"glee";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"SVP Procurement";"Data Change";"DATACHG";"3000304";"PRODS";"2015-01-01";"2050-04-20";"jreyes"
"cbautista";"null";"jreyes";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"VP Maintenance";"Data Change";"DATACHG";"3000301";"PRODS";"2015-01-01";"2050-04-20";"cbautista"
"jocampo";"null";"jreyes";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"VP Operations";"Pay Rate Change";"PAYOTH";"3000305";"PRODS";"2017-01-01";"2050-04-20";"jocampo"
"mmendoza";"null";"jreyes";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"Executive Assistant";"Data Change";"DATACHG";"3000302";"PRODS";"2017-07-26";"2050-04-20";"mmendoza"
"ccastro";"null";"jreyes";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"Facilities Manager";"Pay Rate Change";"PAYOTH";"3000303";"PRODS";"2017-01-01";"2050-04-20";"ccastro"
"raquino";"null";"jocampo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"Management & Planning";"Transfer";"TransNoPay";"3000308";"PRODS";"2015-01-01";"2050-04-20";"raquino"
"fderosa";"null";"jocampo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"Management & Planning";"Transfer";"TransNoPay";"3000309";"PRODS";"2015-01-01";"2050-04-20";"fderosa"
"sdecruz";"null";"jocampo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"Management & Planning";"Transfer";"TransNoPay";"3000307";"PRODS";"2015-01-01";"2050-04-20";"sdecruz"
"agonzales";"null";"jocampo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Philippines";"Management & Planning";"Transfer";"TransNoPay";"3000306";"PRODS";"2015-01-01";"2050-04-20";"agonzales"
"ahendry";"null";"AlexC";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"SVP Operations & Maintenance";"Transfer";"TransNoPay";"3000241";"CORP";"2015-01-01";"2050-04-20";"ahendry"
"gsusilo";"null";"ahendry";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"VP Operations";"Data Change";"DATACHG";"3000262";"PRODS";"2015-01-01";"2050-04-20";"gsusilo"
"ssaragih";"null";"gsusilo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"Supply Chain Director";"Data Change";"DATACHG";"3000269";"PRODS";"2015-01-01";"2050-04-20";"ssaragih"
"jkusuma";"null";"gsusilo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"Production Director";"Transfer";"TransNoPay";"3000266";"PRODS";"2015-01-01";"2050-04-20";"jkusuma"
"lwong";"null";"gsusilo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"Quality Assurance Manager";"Data Change";"DATACHG";"3000268";"PRODS";"2015-01-01";"2050-04-20";"lwong"
"awong";"null";"ssaragih";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"VP Procurement";"Data Change";"DATACHG";"3000261";"PRODS";"2015-01-01";"2050-04-20";"awong"
"paswin";"null";"gsusilo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"VP Maintenance";"Pay Rate Change";"PAYOTH";"3000263";"PRODS";"2017-01-01";"2050-04-20";"paswin"
"jhalim";"null";"gsusilo";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Indonesia";"Executive Assistant";"Data Change";"DATACHG";"3000265";"PRODS";"2015-01-01";"2050-04-20";"jhalim"
"Achong";"null";"Tchin";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Malaysia";"Management & Planning";"Pay Rate Change";"PAYOTH";"3000316";"PRODS";"2017-01-01";"2050-04-20";"Achong"
"Jpang";"null";"Awan";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Malaysia";"SVP Procurement";"Data Change";"DATACHG";"3000311";"PRODS";"2015-01-01";"2050-04-20";"Jpang"
"Rhussin";"null";"Awan";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Malaysia";"VP Maintenance";"Data Change";"DATACHG";"3000314";"PRODS";"2015-01-01";"2050-04-20";"Rhussin"
"Ssharma";"null";"Awan";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Malaysia";"Executive Assistant";"Data Change";"DATACHG";"3000313";"PRODS";"2015-01-01";"2050-04-20";"Ssharma"
"106042";"null";"106006";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Managing Director Finance";"Pay Rate Change";"PAYOTH";"5000330";"PRODS";"2017-01-01";"2050-04-20";"106042"
"106043";"null";"106006";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Managing Director  Sales";"Pay Rate Change";"PAYOTH";"5000335";"PRODS";"2017-01-01";"2050-04-20";"106043"
"106044";"null";"106006";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Executive Assistant";"Pay Rate Change";"PAYOTH";"3000027";"CORP";"2017-01-01";"2050-04-20";"106044"
"106045";"null";"106035";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Sr. Director Maintenance";"Pay Rate Change";"PAYOTH";"5000337";"PRODS";"2017-01-01";"2050-04-20";"106045"
"106046";"null";"106035";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Sr. Director Procurment";"Pay Rate Change";"PAYOTH";"5000338";"PRODS";"2017-01-01";"2050-04-20";"106046"
"106047";"null";"106005";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Supply Chain Director";"Pay Rate Change";"PAYOTH";"50024038";"PRODS";"2017-01-01";"2050-04-20";"106047"
"102029";"null";"102036";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun France";"Engineer II";"Pay Rate Change";"PAYOTH";"50024032";"PRODS";"2017-01-01";"2050-04-20";"102029"
"102002";"null";"102036";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun France";"Engineering Intern";"Pay Rate Change";"PAYOTH";"50024005";"PRODS";"2017-01-01";"2050-04-20";"102002"
"102006";"null";"102017";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun France";"Custodian";"Pay Rate Change";"PAYOTH";"50024009";"PRODS";"2017-01-01";"2050-04-20";"102006"
"102007";"null";"102017";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun France";"Custodian";"Pay Rate Change";"PAYOTH";"50024009";"PRODS";"2017-01-01";"2050-04-20";"102007"
"102011";"null";"102017";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun France";"Building Manager";"Pay Rate Change";"PAYOTH";"50024014";"PRODS";"2017-01-01";"2050-04-20";"102011"
"102012";"null";"102017";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun France";"Custodian";"Pay Rate Change";"PAYOTH";"50024009";"PRODS";"2017-01-01";"2050-04-20";"102012"
"103005";"null";"101001";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun Germany";"President Germany";"Pay Rate Change";"PAYOTH";"50025008";"CORP";"2017-01-01";"2050-04-20";"103005"
"103033";"null";"103031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Executive Assistant";"Pay Rate Change";"PAYOTH";"50025036";"CORP";"2017-01-01";"2050-04-20";"103033"
"103031";"null";"103005";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"VP Human Resources Germany";"Pay Rate Change";"PAYOTH";"50025034";"CORP";"2017-01-01";"2050-04-20";"103031"
"103028";"null";"103049";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"HR Project Manager";"Pay Rate Change";"PAYOTH";"50025031";"CORP";"2017-01-01";"2050-04-20";"103028"
"103019";"null";"103049";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"HR Business Partner";"Pay Rate Change";"PAYOTH";"50025022";"CORP";"2017-01-01";"2050-04-20";"103019"
"103016";"null";"103031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Director of Talent Management";"Pay Rate Change";"PAYOTH";"50025019";"CORP";"2017-01-01";"2050-04-20";"103016"
"103027";"null";"103025";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Sr Recruiter";"Pay Rate Change";"PAYOTH";"50025030";"CORP";"2017-01-01";"2050-04-20";"103027"
"103025";"null";"103016";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Recruiting Manager";"Pay Rate Change";"PAYOTH";"50025028";"CORP";"2017-01-01";"2050-04-20";"103025"
"103003";"null";"103025";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Recruiter";"Pay Rate Change";"PAYOTH";"50025006";"CORP";"2017-01-01";"2050-04-20";"103003"
"103021";"null";"103025";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"null";"Add Global Assignment";"GAUnassignPosition";"null";"null";"2017-04-12";"2050-04-20";"103021"
"103024";"null";"103025";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Recruiter";"Pay Rate Change";"PAYOTH";"50025027";"CORP";"2017-01-01";"2050-04-20";"103024"
"103020";"null";"103025";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Recruiter";"Pay Rate Change";"PAYOTH";"50025023";"CORP";"2017-01-01";"2050-04-20";"103020"
"103022";"null";"103023";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Sr. Compensation Analyst";"Pay Rate Change";"PAYOTH";"50025025";"CORP";"2017-01-01";"2050-04-20";"103022"
"103023";"null";"103016";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Compensation Manager";"Pay Rate Change";"PAYOTH";"50025026";"CORP";"2017-01-01";"2050-04-20";"103023"
"103026";"null";"103014";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Development Analyst";"Pay Rate Change";"PAYOTH";"50025029";"CORP";"2017-01-01";"2050-04-20";"103026"
"103014";"null";"103016";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Development Manager";"Pay Rate Change";"PAYOTH";"50025017";"CORP";"2017-01-01";"2050-04-20";"103014"
"103030";"null";"103014";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Development Analyst Lead";"Pay Rate Change";"PAYOTH";"50025033";"CORP";"2017-01-01";"2050-04-20";"103030"
"103035";"null";"103014";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"null";"Add Global Assignment";"GAUnassignPosition";"null";"null";"2017-04-12";"2050-04-20";"103035"
"103036";"null";"103004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Production Director";"Pay Rate Change";"PAYOTH";"50025039";"PRODS";"2017-01-01";"2050-04-20";"103036"
"103018";"null";"103036";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun Germany";"Administrator";"Pay Rate Change";"PAYOTH";"50025021";"PRODS";"2017-01-01";"2050-04-20";"103018"
"103013";"null";"103034";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Executive Assistant";"Pay Rate Change";"PAYOTH";"50025016";"PRODS";"2017-01-01";"2050-04-20";"103013"
"103034";"null";"103005";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun Germany";"SVP Operations & Maintenance";"Pay Rate Change";"PAYOTH";"50025037";"PRODS";"2017-01-01";"2050-04-20";"103034"
"103032";"null";"103046";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Scheduler";"Pay Rate Change";"PAYOTH";"50025035";"PRODS";"2017-01-01";"2050-04-20";"103032"
"103004";"null";"103034";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"VP Operations";"Pay Rate Change";"PAYOTH";"50025007";"PRODS";"2017-01-01";"2050-04-20";"103004"
"103010";"null";"103036";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Program Management Office";"Pay Rate Change";"PAYOTH";"50025013";"PRODS";"2017-01-01";"2050-04-20";"103010"
"103015";"null";"103045";"4595";"Active";"4665";"null";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Production Technician";"Pay Rate Change";"PAYOTH";"50025018";"PRODS";"2017-01-01";"2050-04-20";"103015"
"103017";"null";"103004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Facilities Manager";"Pay Rate Change";"PAYOTH";"50025020";"PRODS";"2017-01-01";"2050-04-20";"103017"
"103038";"null";"103037";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun Germany";"QA Administrator";"Pay Rate Change";"PAYOTH";"50025003";"PRODS";"2017-01-01";"2050-04-20";"103038"
"103037";"null";"103004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Quality Assurance Manager";"Pay Rate Change";"PAYOTH";"50025002";"PRODS";"2017-01-01";"2050-04-20";"103037"
"103009";"null";"103036";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Engineering Manager";"Pay Rate Change";"PAYOTH";"50025012";"PRODS";"2017-01-01";"2050-04-20";"103009"
"103029";"null";"103009";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Engineer II";"Pay Rate Change";"PAYOTH";"50025032";"PRODS";"2017-01-01";"2050-04-20";"103029"
"20";"null";"103037";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"QA Engineer";"Pay Rate Change";"PAYOTH";"50025001";"PRODS";"2017-01-01";"2050-04-20";"20"
"103002";"null";"103009";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Engineering Intern";"Pay Rate Change";"PAYOTH";"50025005";"PRODS";"2017-01-01";"2050-04-20";"103002"
"103001";"null";"103009";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Engineer I";"Pay Rate Change";"PAYOTH";"50025004";"PRODS";"2017-01-01";"2050-04-20";"103001"
"103006";"null";"103017";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun Germany";"Custodian";"Pay Rate Change";"PAYOTH";"50025009";"PRODS";"2017-01-01";"2050-04-20";"103006"
"103007";"null";"103017";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun Germany";"Custodian";"Pay Rate Change";"PAYOTH";"50025009";"PRODS";"2017-01-01";"2050-04-20";"103007"
"103012";"null";"103017";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun Germany";"Custodian";"Pay Rate Change";"PAYOTH";"50025009";"PRODS";"2017-01-01";"2050-04-20";"103012"
"YueD";"null";"LinV";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Assembly Manager";"Pay Rate Change";"PAYOTH";"3000357";"PRODS";"2017-01-01";"2050-04-20";"YueD"
"LinV";"null";"ChenM";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Management & Planning";"Pay Rate Change";"PAYOTH";"3000248";"PRODS";"2017-01-01";"2050-04-20";"LinV"
"VictorK";"null";"ChenM";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Management & Planning";"Hire";"HIRNEW";"3000250";"PRODS";"2010-01-01";"2050-04-20";"VictorK"
"ChanA";"null";"AlexC";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"President Singapore";"Pay Rate Change";"PAYOTH";"3000353";"CORP";"2017-01-01";"2050-04-20";"ChanA"
"ChenM";"null";"Tang";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"VP Operations";"Pay Rate Change";"PAYOTH";"3000244";"PRODS";"2017-01-01";"2050-04-20";"ChenM"
"103120";"null";"108730";"4595";"Active";"null";"null";"null";"null";"null";"null";"BestRun Company";"QA Engineer";"SCWK";"Start CWK";"3000372";"PRODS";"2016-09-13";"2050-04-20";"103120"
"103121";"null";"80298";"4595";"Active";"null";"null";"null";"null";"null";"null";"BestRun Company";"Building Manager";"SCWK";"Start CWK";"3000373";"PRODS";"2016-09-13";"2050-04-20";"103121"
"103122";"null";"802984";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Production Technician";"Pay Rate Change";"PAYSPG";"3000374";"PRODS";"2017-10-16";"2050-04-20";"103122"
"103123";"null";"802984";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Assembly Worker";"Pay Rate Change";"PAYSPG";"3000375";"PRODS";"2017-10-16";"2050-04-20";"103123"
"103126";"null";"802982";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun Company";"PMO Metrics Lead";"ECWK";"End CWK";"500300210";"PRODS";"2020-01-01";"2050-04-20";"103126"
"103146";"null";"101048";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun UK";"PMO Metrics Lead";"ECWK";"End CWK";"50000534";"PRODS";"2020-01-01";"2050-04-20";"103146"
"jandrina";"null";"802981";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Digital Expert";"Job Change";"JOBLATRL";"3000967";"PRODS";"2019-01-01";"2050-04-20";"jandrina"
"lelvire";"null";"102009";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun France";"Digital Expert";"Job Change";"JOBLATRL";"3000989";"PRODS";"2019-01-01";"2050-04-20";"lelvire"
"kjonnah";"null";"106037";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Digital Expert";"Job Change";"JOBLATRL";"3000992";"PRODS";"2019-01-01";"2050-04-20";"kjonnah"
"lthekla";"null";"103036";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Germany";"Digital Expert";"Job Change";"JobLatPay";"3000990";"PRODS";"2019-01-01";"2050-04-20";"lthekla"
"zshu";"null";"107009";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Digital Expert";"Job Change";"JOBLATRL";"3000991";"PRODS";"2019-01-01";"2050-04-20";"zshu"
"maderyn";"null";"101037";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun UK";"Digital Expert";"Job Change";"JOBLATRL";"3000988";"PRODS";"2019-01-01";"2050-04-20";"maderyn"
"ceduarda";"null";"104036";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Brazil";"Digital Expert";"Job Change";"JOBLATRL";"3000993";"PRODS";"2019-01-01";"2050-04-20";"ceduarda"
"ssarita";"null";"LinV";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Singapore";"Research and Development Manager";"Pay Rate Change";"PAYOTH";"3000381";"PRODS";"2017-01-01";"2050-04-20";"ssarita"
"103147";"null";"103073";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun Company";"Customer Service Agent";"Hire";"HIRNEW";"3000390";"CORP";"2016-06-01";"2050-04-20";"103147"
"msnow";"null";"103073";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"BestRun Company";"Customer Service Agent";"Pay Rate Change";"PAYOTH";"3000389";"CORP";"2017-01-01";"2050-04-20";"msnow"
"900100";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President Best Run South Africa";"Hire";"HIRNEW";"3000395";"CORP";"";"2050-04-20";"900100"
"900102";"null";"900100";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Hire";"HIRNEW";"3000396";"PRODS";"";"2050-04-20";"900102"
"900101";"null";"900102";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Hire";"HIRNEW";"3000397";"PRODS";"";"2050-04-20";"900101"
"900103";"null";"900102";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Maintenance";"Hire";"HIRNEW";"3000398";"PRODS";"";"2050-04-20";"900103"
"900104";"null";"900102";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Procurement";"Hire";"HIRNEW";"3000399";"PRODS";"";"2050-04-20";"900104"
"900105";"null";"900101";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Hire";"HIRNEW";"3000400";"PRODS";"";"2050-04-20";"900105"
"900106";"null";"900101";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Supply Chain Director";"Pay Rate Change";"PAYOTH";"3000401";"PRODS";"2015-01-01";"2050-04-20";"900106"
"900107";"null";"900101";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Quality Assurance Manager";"Hire";"HIRNEW";"3000402";"PRODS";"";"2050-04-20";"900107"
"900108";"null";"900101";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Facilities Manager";"Hire";"HIRNEW";"3000403";"PRODS";"";"2050-04-20";"900108"
"900109";"null";"900105";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Assembly Manager";"Hire";"HIRNEW";"3000404";"PRODS";"";"2050-04-20";"900109"
"900110";"null";"900105";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Hire";"HIRNEW";"3000405";"PRODS";"2005-02-01";"2050-04-20";"900110"
"900111";"null";"900105";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Capacity Planning Manager";"Hire";"HIRNEW";"3000406";"PRODS";"2005-06-15";"2050-04-20";"900111"
"900112";"null";"900105";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Oversight Manager";"Hire";"HIRNEW";"3000407";"PRODS";"2005-07-01";"2050-04-20";"900112"
"900113";"null";"900105";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Engineering Manager";"Hire";"HIRNEW";"3000408";"PRODS";"2008-03-15";"2050-04-20";"900113"
"900114";"null";"900105";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Planning and Scheduling Manager";"Hire";"HIRNEW";"3000409";"PRODS";"2008-04-01";"2050-04-20";"900114"
"900115";"null";"900100";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Executive Assistant to the President";"Hire";"HIRNEW";"3000410";"CORP";"2008-05-17";"2050-04-20";"900115"
"900116";"null";"900113";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Engineer I";"Hire";"HIRNEW";"3000411";"PRODS";"2008-07-15";"2050-04-20";"900116"
"900117";"null";"900113";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Engineer II";"Hire";"HIRNEW";"3000412";"PRODS";"2008-08-01";"2050-04-20";"900117"
"900119";"null";"900114";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"null";"Planner";"Hire";"HIRNEW";"3000414";"PRODS";"2008-05-01";"2050-04-20";"900119"
"900120";"null";"900114";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"null";"Scheduler";"Hire";"HIRNEW";"3000415";"PRODS";"2009-01-01";"2050-04-20";"900120"
"900121";"null";"900114";"4595";"Active";"4662";"Active";"3629";"Hourly rate/staff";"null";"null";"null";"Scheduler";"Hire";"HIRNEW";"3000416";"PRODS";"2010-01-01";"2050-04-20";"900121"
"900122";"null";"900109";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Assembly Worker";"Hire";"HIRNEW";"3000417";"PRODS";"";"2050-04-20";"900122"
"900123";"null";"900109";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Assembly Worker";"Hire";"HIRNEW";"3000418";"PRODS";"";"2050-04-20";"900123"
"900124";"null";"900108";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Building Manager";"Hire";"HIRNEW";"3000419";"PRODS";"";"2050-04-20";"900124"
"900125";"null";"900108";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Custodian";"Hire";"HIRNEW";"3000420";"PRODS";"";"2050-04-20";"900125"
"900126";"null";"900108";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Custodian";"Hire";"HIRNEW";"3000421";"PRODS";"";"2050-04-20";"900126"
"900127";"null";"900108";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Custodian";"Hire";"HIRNEW";"3000422";"PRODS";"2012-03-28";"2050-04-20";"900127"
"900128";"null";"900100";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Human Resources South Africa";"Hire";"HIRNEW";"3000423";"CORP";"2013-03-19";"2050-04-20";"900128"
"900129";"null";"900128";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner South Africa";"Hire";"HIRNEW";"3000424";"CORP";"2014-03-30";"2050-04-20";"900129"
"mklein";"null";"108735";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Consulting/Analyst";"Hire";"HIRNEW";"3000428";"CORP";"2015-03-03";"2050-04-20";"mklein"
